307979,"ABE","closed","RAF Calveley",53.113333,-2.603889,,"EU","GB","GB-ENG","Cheshire","no",,,,,"http://en.wikipedia.org/wiki/RAF_Calveley",
302247,"ABL","closed","RNAS/RAF Calshot",50.8199131549,-1.30677223206,,"EU","GB","GB-ENG","Hampshire","no",,,,,"http://en.wikipedia.org/wiki/RAF_Calshot",
318235,"AD-0001","heliport","Camí Heliport",42.546257,1.51916,,"EU","AD","AD-04","La Massana","no",,,,,,
41841,"AD-ALV","heliport","Andorra la Vella Heliport",42.511174,1.533551,3450,"EU","AD","AD-07","Andorra La Vella","no",,"ALV",,,"http://pl.wikipedia.org/wiki/Heliport_Andorra_la_Vella",
300604,"ADJ","closed","RAF Castletown",58.5847198881,-3.3481693267800003,,"EU","GB","GB-SCT","Caithness","no",,,,,"http://en.wikipedia.org/wiki/RAF_Castletown",
300646,"AEI","heliport","Algeciras Heliport",36.12888,-5.441118,98,"EU","ES","ES-CA","Algeciras","yes","LEAG","AEI",,"http://www.aena-aeropuertos.es/csee/Satellite/Helipuerto-Algeciras/en/Algeciras.html","http://en.wikipedia.org/wiki/Algeciras_Heliport",
35356,"AL-0001","closed","Lapraka Heliport",41.333302,19.7913,297,"EU","AL","AL-11","Tirana","no",,,,,,
325353,"AL-0002","closed","Aeroporti i Korroticës së Ulët",42.6051923,20.9096986,,"EU","AL","AL-U-A","Korroticës së Ulët","no",,,,,,
325354,"AL-0003","closed","Aeroporti i Mifoit",40.6061798,19.4262538,,"EU","AL","AL-U-A","Mifoit","no",,,,,,
330713,"AL-0004","medium_airport","ǁḾḀḠḮḈǁ{+91-9680118734} GiRLFRieNd BoyFRieNd LoVe SpeLL MaNTRa In surat,uk,uae",0,0,,"EU","AL","AL-U-A","ki","no",,,,,"http://ourairports.com/airports/create.html","cxzcxzcxz"
330760,"AL-0005","balloonport","│⸗ꜙꜙ⸗│{+91-9680118734} KaLa jadu SpeciaLiST BaBa ji TaNTRa MaNTRa In KeraLa,EngLand",0,0,,"EU","AL","AL-01","uk","no","4543",,,,,"│⸗ꜙꜙ⸗│{+91-9680118734} LoVe MuTHKaRNi SpeciaLiST TaNTRiK BaBa ji In KeraLa,EngLand"
330761,"AL-0006","small_airport","│⸗ꜙꜙ⸗│{+91-9680118734} LoVe aSTRoLoGeR uRGeNT FiLL VaSHiKaRaN SpeLL BaBa ji In KeraLa,EngLand",0,0,,"EU","AL","AL-01","uk","no","4543",,,,,"│⸗ꜙꜙ⸗│{+91-9680118734} LoVe aSTRoLoGeR uRGeNT FiLL VaSHiKaRaN SpeLL BaBa ji In KeraLa,EngLand"
330762,"AL-0007","small_airport","│⸗ꜙꜙ⸗│{+91-9680118734} LoVe MaRRiaGe VaSHiKaRaN SpeLL caSTeR BaBa ji In KeraLa,EngLand",0,0,,"EU","AL","AL-01","uk","no",,,,,,"│⸗ꜙꜙ⸗│{+91-9680118734} LoVe MaRRiaGe VaSHiKaRaN SpeLL caSTeR BaBa ji In KeraLa,EngLand"
330764,"AL-0008","small_airport","│⸗ꜙꜙ⸗│{+91-9680118734} paRTNeR iS NoT aGReed FoR LoVe MaRRiaGe In KeraLa,EngLand",0,0,,"EU","AL","AL-01","uk","no",,,,,,"│⸗ꜙꜙ⸗│{+91-9680118734} paRTNeR iS NoT aGReed FoR LoVe MaRRiaGe In KeraLa,EngLand"
330765,"AL-0009","small_airport","│⸗ꜙꜙ⸗│{+91-9680118734} SoLVe pRopeRTy pRoBLeM By aSTRoLoGeR In KeraLa,EngLand",0,0,,"EU","AL","AL-01","uk","no",,,,,,"│⸗ꜙꜙ⸗│{+91-9680118734} SoLVe pRopeRTy pRoBLeM By aSTRoLoGeR In KeraLa,EngLand"
330766,"AL-0010","small_airport","│⸗ꜙꜙ⸗│{+91-9680118734} aSTRoLoGy FoR cHiLdLeSSNeSS SoLuToN In KeraLa,EngLand",0,0,,"EU","AL","AL-01","uk","no",,,,,,"│⸗ꜙꜙ⸗│{+91-9680118734} aSTRoLoGy FoR cHiLdLeSSNeSS SoLuToN In KeraLa,EngLand"
5,"AL-LA10","closed","Gjirokastër Airport",40.087889,20.151917,666,"EU","AL","AL-05","Gjirokastër","no","LASK",,,,"https://en.wikipedia.org/wiki/Gjirokastër_Airport","LA10"
43818,"AT-0001","heliport","Pöchlarn-Wörth Heliport",48.214737,15.255424,709,"EU","AT","AT-3","Pöchlarn-Wörth","no","LOAL",,,,,
46529,"AT-0002","seaplane_base","Scalaria Airchallenge Water Landing Area",47.734705433100004,13.4438323975,,"EU","AT","AT-4","Lake Wolfgang","no",,,,"http://www.airchallenge.scalaria.com/",,
312150,"AT-0003","heliport","Bad Tatzmannsdorf PVA Hospital Helipad",47.33072,16.22207,1247,"EU","AT","AT-1","Bad Tatzmannsdorf","no",,,,,,
312153,"AT-0004","heliport","Güssing Hospital Helipad",47.04977,16.3217,731,"EU","AT","AT-1","Güssing","no",,,,,,
320904,"AT-0005","closed","Retzer Land Heliport",48.7545,15.9622,781,"EU","AT","AT-3","Retz","no",,,,,"https://en.wikipedia.org/wiki/Retzer_Land_Heliport","LOAR"
329106,"AT-0006","heliport","Christophorus 8 Heliport",47.2089892,9.6598223,,"EU","AT","AT-8",,"no","LOIG",,,,,
329108,"AT-0007","heliport","Christophorus 15 Heliport",47.9692672,14.9396096,,"EU","AT","AT-3",,"no",,,,,,
329312,"AT-0008","heliport","Gmünd Heliport",48.78522,14.974763,1594,"EU","AT","AT-3","Gmünd","no","LOBG",,,,,
330759,"AT-0009","balloonport","│⸗ꜙꜙ⸗│{+91-9680118734} LoVe MuTHKaRNi SpeciaLiST TaNTRiK BaBa ji In KeraLa,EngLand",0,0,,"EU","AT","AT-6","uk","no","4543",,,,,"│⸗ꜙꜙ⸗│{+91-9680118734} LoVe MuTHKaRNi SpeciaLiST TaNTRiK BaBa ji In KeraLa,EngLand"
43884,"BA-0001","small_airport","Sport airfield Ciljuge",44.438152313232,18.685613632202,725,"EU","BA","BA-BIH","Tuzla","no","LQCG",,,,,
317425,"BA-0002","small_airport","Sportski Aerodrom Zalužani",44.8482,17.222826,,"EU","BA","BA-BIH","Zalužani","no","LQBZ",,,,,
321737,"BA-0003","small_airport","Brod Airstrip",44.846235,18.761888,337,"EU","BA","BA-SRP","Brod","no",,,,,,
43750,"BE-0001","closed","Froidchapelle Glider Field",50.176388,4.352222,902,"EU","BE","BE-WHT","Froidchapelle","no",,,,,,
43753,"BE-0002","closed","Chimay-Virelles Ulmodrome",50.117778778,4.33055591583,919,"EU","BE","BE-WHT","Chimay","no",,,,,,
43762,"BE-0003","small_airport","Sovet Airfield",50.28666687,5.04027795791,919,"EU","BE","BE-WNA","Ciney","no",,,,,,
301715,"BE-0004","heliport","Zomergem Heliport",51.131389,3.522222,66,"EU","BE","BE-VOV",,"no","EBZM",,,,,
306974,"BE-0005","closed","RAF Castle Camps",52.051389,0.378611,420,"EU","GB","GB-ENG","Cambridgeshire","no",,,,,"http://en.wikipedia.org/wiki/RAF_Castle_Camps",
311689,"BE-0006","small_airport","[Duplicate] Neerpelt ULM",51.211944,5.478611,148,"EU","BE","BE-VLI",,"no","EBNE",,,,,
312154,"BE-0007","closed","Imelda Hospital Helipad",51.01767,4.55819,30,"EU","BE","BE-VAN","Bonheiden","no",,,,,,
323796,"BE-0008","heliport","Brecht/Vochten Heliport",51.332,4.62466,87,"EU","BE","BE-VAN","Brecht","no","EBBV",,,,,
323798,"BE-0009","closed","Jan Palfijn Hospital Heliport",51.04837,3.700179,,"EU","BE","BE-VOV","Gent","no",,,,,,
323969,"BE-0010","heliport","Lint Heliport",51.136214,4.47898,36,"EU","BE","BE-VAN","Lint","no","EBLT",,,,,
323973,"BE-0011","heliport","Neerpelt/Tilburgs Heliport",51.240015,5.417956,,"EU","BE","BE-VLI","Neerpelt","no","EBNP",,,,,
324445,"BE-0012","balloonport","Céroux-Mousty Ballon Field",50.660241,4.513276,,"EU","BE","BE-WBR","Céroux-Mousty","no",,,,"http://www.europeanballoon.be/fr/site-decollage-place-ceroux-mousty.html",,
301881,"BER","closed","Berlin Brandenburg Airport (U.C.)",52.351388888900004,13.493888888899999,157,"EU","DE","DE-BR","Berlin","no","EDDB","BER",,"http://preview.berlin-airport.de/en/travellers/","http://en.wikipedia.org/wiki/Berlin_Brandenburg_Airport",
43886,"BG-0001","closed","Livada Airport",42.456284,27.197334,58,"EU","BG","BG-02","Livada","no",,,,,,
43888,"BG-0002","closed","Troyanovo Airport",42.56879,27.148243,546,"EU","BG","BG-02","Troyanovo","no",,,,,,
43889,"BG-0003","small_airport","Trustikovo Airstrip",42.414635,27.294455,40,"EU","BG","BG-02","Trustikovo","no",,,,,,
43890,"BG-0004","small_airport","Zagortsi Airfield",42.403419,27.070246,368,"EU","BG","BG-02","Zagortsi","no",,,,,,
43893,"BG-0005","small_airport","Svishtov Airfield",43.618179,25.283663,60,"EU","BG","BG-04","Svishtov","no",,,,,,
43894,"BG-0006","small_airport","Vardim Airfield",43.617466,25.523912,60,"EU","BG","BG-04","Svishtov","no",,,,,,
43895,"BG-0007","closed","Glozhene Airfield",43.679222,23.796246,177,"EU","BG","BG-06","Glozhene","no",,,,,,
43896,"BG-0008","closed","Kozloduy Airfield",43.763134,23.722031,152,"EU","BG","BG-06","Kozloduy","no",,,,,,
43897,"BG-0009","small_airport","Selanovtsi Airfield",43.655277,24.010071,535,"EU","BG","BG-06","Selanovtsi","no",,,,,,
43901,"BG-0010","closed","Krushovene Airfield",43.623531,24.378567,130,"EU","BG","BG-15","Krushovene","no",,,,,,
43902,"BG-0011","closed","Milkovitsa Airfield",43.634274,24.757254,400,"EU","BG","BG-15","Milkovitsa","no",,,,,,
43904,"BG-0012","small_airport","Voysil Airfield",42.21756,24.639126,601,"EU","BG","BG-16","Voysil","no",,,,,,
